VistID,Time_Spent,Internet_Usage,Ad_Topic,Time_Period,Weekday,Month,Year,Clicked
7982042,78.77,217.68,product_13,Mid-Night,Tuesday,June,2020,No
7984337,51.5,135.31,product_12,Noon,Tuesday,March,2020,Yes
7989883,83.17,222.63,product_23,Morning,Monday,April,2020,No
7992323,68.1,227.73,product_5,Evening,Friday,February,2020,No
7995462,45.62,122.45,product_11,Night,Sunday,January,2020,Yes
8001393,75.7,210.39,product_26,Morning,Tuesday,July,2020,No
8005847,36.44,147.64,product_6,Early-Morning,Tuesday,May,2020,Yes
8009940,76.27,183.43,product_27,Mid-Night,Saturday,April,2020,No
8011639,77.44,204.52,product_12,Mid-Night,Sunday,May,2020,No
8011957,62.42,249.81,product_15,Morning,Thursday,January,2020,No
8014638,49.89,160.03,product_30,Noon,Saturday,April,2020,Yes
8014983,54.37,144.69,product_21,Mid-Night,Thursday,May,2020,Yes
8016691,65.53,190.84,product_13,Night,Monday,March,2020,No
8017263,87.46,200.55,product_19,Evening,Saturday,April,2020,No
8017880,53.63,145.73,product_17,Morning,Wednesday,March,2020,Yes
8020122,74.15,198.11,product_10,Night,Tuesday,January,2020,No
8022073,86.69,207.17,product_27,Night,Wednesday,March,2020,No
8022280,61.87,229.22,product_2,Noon,Monday,May,2020,No
8023619,62.31,119.3,product_11,Early-Morning,Sunday,February,2020,Yes
8024239,79.09,231.07,product_7,Night,Saturday,May,2020,No
8024406,66,169.23,product_11,Night,Friday,January,2020,Yes
8030465,71.9,151.72,product_14,Noon,Thursday,January,2020,Yes
8030736,40.19,151.25,product_6,Night,Wednesday,March,2020,Yes
8031818,78.18,167.67,product_22,Evening,Thursday,June,2020,No
8032679,76.28,210.39,product_15,Evening,Saturday,June,2020,No
8034744,83.07,207.17,product_10,Mid-Night,Wednesday,April,2020,No
8035187,71.4,211.39,product_13,Mid-Night,Monday,July,2020,No
8037141,65.07,183.85,product_7,Morning,Monday,July,2020,No
8037928,87.97,216.49,product_9,Night,Saturday,May,2020,No
8038282,54.43,135.24,product_13,Mid-Night,Monday,April,2020,Yes
8039978,48.22,210.46,product_12,Evening,Friday,April,2020,No
8040664,78.18,204.56,product_17,Night,Friday,May,2020,No
8040823,65.1,160.33,product_21,Mid-Night,Thursday,April,2020,Yes
8040984,63.43,177.78,product_1,Mid-Night,Saturday,March,2020,No
8042586,56.34,109.34,product_29,Morning,Thursday,February,2020,Yes
8043928,87.46,211.56,product_7,Mid-Night,Thursday,June,2020,No
8044121,59.52,196.77,product_8,Morning,Sunday,April,2020,No
8044257,83.16,203.3,product_19,Night,Sunday,January,2020,No
8044312,50.52,171.62,product_22,Noon,Saturday,January,2020,Yes
8044317,78.32,144.69,product_25,Morning,Tuesday,April,2020,Yes
8044434,49.78,167.87,product_3,Noon,Saturday,February,2020,Yes
8045271,46.13,118.39,product_1,Noon,Wednesday,April,2020,Yes
8046343,69.15,214.38,product_4,Mid-Night,Saturday,February,2020,Yes
8047376,78.41,198.79,product_19,Night,Saturday,April,2020,No
8047425,41.16,109.04,product_20,Night,Thursday,February,2020,Yes
8048176,76.56,213.75,product_17,Morning,Tuesday,March,2020,No
8049282,81.05,240.64,product_13,Night,Wednesday,March,2020,No
8049677,64.2,224.01,product_4,Mid-Night,Tuesday,May,2020,No
8053485,86.69,199.08,product_18,Mid-Night,Tuesday,May,2020,No
8053818,49.35,202.18,product_18,Morning,Wednesday,May,2020,Yes
8054819,40.42,119.2,product_1,Noon,Friday,May,2020,Yes
8055025,82.87,213.36,product_1,Evening,Tuesday,June,2020,No
8057686,73.89,236.96,product_26,Noon,Thursday,February,2020,No
8057898,53.38,120.06,product_23,Mid-Night,Wednesday,March,2020,Yes
8060981,87.18,250.11,product_7,Noon,Tuesday,May,2020,No
8061201,78.76,159.24,product_9,Noon,Tuesday,July,2020,Yes
8062122,70.29,190.84,product_29,Mid-Night,Monday,February,2020,No
8062654,57.64,110.25,product_15,Noon,Monday,January,2020,Yes
8063764,75.32,248.23,product_2,Night,Tuesday,February,2020,No
8063923,70.04,202.16,product_27,Noon,Thursday,May,2020,No
8067777,62.14,105.22,product_26,Mid-Night,Tuesday,February,2020,Yes
8068118,41.88,171.54,product_27,Morning,Thursday,February,2020,Yes
8069703,51.56,167.22,product_23,Night,Monday,February,2020,Yes
8080715,76.24,208.01,product_19,Early-Morning,Friday,March,2020,No
8081369,69.15,129.33,product_8,Evening,Monday,February,2020,Yes
8082238,66.18,114.69,product_21,Mid-Night,Wednesday,February,2020,Yes
8084173,73.3,146.13,product_26,Night,Monday,July,2020,Yes
8085454,41.47,219.79,product_25,Noon,Wednesday,July,2020,Yes
8086211,71.9,191.78,product_28,Noon,Wednesday,March,2020,No
8087336,74.41,192.6,product_1,Morning,Friday,January,2020,No
8087803,55.74,109.34,product_7,Noon,Thursday,January,2020,Yes
8088390,62.12,105.86,product_26,Noon,Friday,March,2020,Yes
8088551,80.29,198.5,product_12,Mid-Night,Wednesday,March,2020,No
8091569,77.47,222.91,product_19,Mid-Night,Monday,March,2020,No
8092581,75.83,162.44,product_9,Noon,Sunday,January,2020,No
8092991,42.95,143.56,product_13,Morning,Thursday,March,2020,Yes
8093351,82.37,190.17,product_22,Evening,Sunday,January,2020,No
8093615,69.11,231.48,product_23,Noon,Thursday,April,2020,No
8094493,66.88,119.47,product_21,Evening,Wednesday,March,2020,Yes
8096102,45.7,134.42,product_22,Early-Morning,Sunday,May,2020,Yes
8096118,73.88,233.61,product_12,Early-Morning,Monday,January,2020,No
8096278,88.85,199.79,product_4,Morning,Saturday,March,2020,No
8096304,65.07,210.39,product_10,Mid-Night,Friday,April,2020,No
8096312,74.58,213.38,product_2,Evening,Wednesday,April,2020,No
8098944,44.13,125.27,product_15,Mid-Night,Tuesday,May,2020,Yes
8101982,79.67,211.64,product_10,Morning,Friday,May,2020,No
8105720,84.31,193.29,product_1,Noon,Thursday,January,2020,No
8106966,65.07,221.21,product_11,Night,Wednesday,June,2020,No
8109298,70.13,158.42,product_18,Mid-Night,Monday,April,2020,No
8110224,35.65,116.07,product_30,Night,Wednesday,March,2020,Yes
8113412,70.66,124.44,product_15,Noon,Saturday,January,2020,Yes
8115150,51.56,184.23,product_8,Early-Morning,Saturday,April,2020,Yes
8115816,81.37,210.27,product_21,Night,Friday,July,2020,No
8117355,81.46,226.45,product_29,Night,Monday,March,2020,Yes
8122528,50.78,123.8,product_22,Evening,Sunday,May,2020,Yes
8122660,66.79,141.58,product_25,Noon,Monday,July,2020,Yes
8123009,35.76,129.31,product_12,Evening,Thursday,March,2020,Yes
8125243,70.03,190.12,product_28,Noon,Thursday,January,2020,No
8127068,49.89,142.04,product_12,Night,Tuesday,May,2020,Yes
8128123,69.42,230.78,product_22,Mid-Night,Saturday,January,2020,No
8128286,72.76,209.91,product_29,Mid-Night,Monday,April,2020,No
8131224,42.39,136.21,product_27,Morning,Tuesday,June,2020,Yes
8131825,54.55,126.29,product_4,Early-Morning,Monday,May,2020,Yes
8132770,42.44,119.03,product_20,Noon,Friday,January,2020,Yes
8133523,70.96,231.91,product_25,Noon,Friday,May,2020,No
8134579,82.79,226.64,product_12,Mid-Night,Friday,February,2020,No
8136362,82.49,154.93,product_28,Noon,Sunday,February,2020,Yes
8137160,45.44,131.76,product_27,Morning,Tuesday,January,2020,Yes
8138392,75.15,233.61,product_1,Night,Tuesday,April,2020,No
8140650,79.52,201.15,product_9,Noon,Monday,June,2020,No
8141185,67.35,133.17,product_29,Early-Morning,Wednesday,May,2020,Yes
8143555,78.17,190.08,product_20,Noon,Monday,April,2020,No
8143859,51.3,127.56,product_13,Evening,Friday,May,2020,Yes
8143938,74.32,158.22,product_22,Night,Wednesday,July,2020,Yes
8144265,43.57,169.4,product_22,Early-Morning,Friday,February,2020,Yes
8146086,49.19,110.93,product_28,Mid-Night,Monday,February,2020,Yes
8146553,82.4,228.76,product_24,Noon,Monday,April,2020,No
8146781,77.75,227.56,product_22,Evening,Monday,May,2020,No
8147463,84.04,226.64,product_11,Mid-Night,Thursday,July,2020,No
8147846,78.19,192.5,product_15,Night,Sunday,March,2020,No
8149019,51.65,254.05,product_26,Evening,Thursday,February,2020,No
8149154,81.25,231.37,product_18,Mid-Night,Sunday,March,2020,No
8149162,73.21,162.05,product_5,Mid-Night,Sunday,April,2020,Yes
8150036,82.73,214.33,product_20,Noon,Wednesday,May,2020,Yes
8151329,82.41,175.43,product_30,Mid-Night,Tuesday,June,2020,No
8152109,35,135.08,product_3,Early-Morning,Monday,April,2020,Yes
8153533,36.49,120.75,product_5,Night,Thursday,February,2020,Yes
8154168,75.83,184.88,product_7,Evening,Monday,March,2020,No
8155049,79.89,216.87,product_30,Night,Friday,July,2020,No
8156723,85.4,198.24,product_17,Noon,Monday,January,2020,No
8163208,79.18,167.67,product_6,Noon,Sunday,July,2020,No
8167759,59.99,231.94,product_13,Noon,Tuesday,January,2020,No
8168002,50.52,219.69,product_14,Early-Morning,Sunday,April,2020,Yes
8169250,41.88,126.11,product_14,Night,Sunday,February,2020,Yes
8172135,88.91,207.17,product_19,Mid-Night,Thursday,February,2020,No
8174585,46.13,111.8,product_30,Morning,Sunday,April,2020,Yes
8174736,76.44,226.11,product_19,Noon,Sunday,July,2020,No
8175540,58.6,267.01,product_1,Evening,Saturday,May,2020,No
8177635,39.47,114.53,product_15,Night,Sunday,May,2020,Yes
8180598,82.4,218.97,product_4,Mid-Night,Wednesday,June,2020,No
8180976,87.14,221.21,product_14,Noon,Thursday,June,2020,No
8182472,59.64,115.6,product_15,Evening,Friday,February,2020,Yes
8182912,55.79,149.67,product_21,Evening,Saturday,February,2020,Yes
8184244,81.95,215.29,product_1,Night,Friday,January,2020,No
8185042,76.99,220.48,product_18,Night,Thursday,January,2020,No
8185382,43.49,122.45,product_11,Mid-Night,Sunday,May,2020,Yes
8186029,56.56,210.6,product_1,Noon,Wednesday,January,2020,No
8186540,74.54,254.65,product_2,Early-Morning,Sunday,April,2020,No
8189885,77.6,226.45,product_9,Noon,Friday,February,2020,No
8190997,49.21,166.86,product_5,Early-Morning,Tuesday,February,2020,Yes
8192823,81.51,193.29,product_29,Mid-Night,Saturday,March,2020,No
8192916,37.75,140.83,product_26,Morning,Sunday,March,2020,Yes
8194576,82.79,254.34,product_26,Night,Wednesday,May,2020,No
8194700,58.22,110.66,product_29,Early-Morning,Monday,January,2020,Yes
8195277,88.72,211.39,product_21,Morning,Monday,May,2020,No
8196069,66.18,230.14,product_24,Mid-Night,Tuesday,February,2020,No
8197465,59.99,254.65,product_18,Morning,Friday,June,2020,No
8197583,52.67,108.17,product_25,Evening,Wednesday,June,2020,Yes
8197967,69.97,158.29,product_20,Night,Monday,January,2020,No
8200326,87.14,238.99,product_16,Mid-Night,Tuesday,March,2020,No
8200957,83.47,146.19,product_28,Evening,Friday,January,2020,No
8202756,63.99,118.69,product_23,Early-Morning,Saturday,May,2020,Yes
8203144,38.37,105.94,product_13,Noon,Wednesday,May,2020,Yes
8203911,89.71,176.28,product_9,Night,Friday,June,2020,No
8205162,54.96,128.16,product_22,Early-Morning,Wednesday,April,2020,Yes
8205353,44.98,129.31,product_25,Mid-Night,Sunday,April,2020,Yes
8208417,85.84,191.78,product_25,Noon,Sunday,February,2020,No
8211713,86.58,233.61,product_4,Noon,Friday,May,2020,No
8211943,44.4,113.8,product_18,Early-Morning,Monday,July,2020,Yes
8212964,84.79,204.82,product_27,Noon,Saturday,July,2020,No
8213201,50.08,125.85,product_30,Mid-Night,Sunday,April,2020,Yes
8215105,61.72,166.31,product_18,Mid-Night,Thursday,February,2020,Yes
8215226,42.84,152.24,product_25,Mid-Night,Thursday,April,2020,Yes
8215702,63.3,116.19,product_6,Early-Morning,Monday,May,2020,Yes
8218582,42.06,123.08,product_30,Noon,Thursday,July,2020,Yes
8219078,39.36,151.54,product_28,Mid-Night,Tuesday,February,2020,Yes
8219788,73.72,183.43,product_26,Morning,Wednesday,May,2020,Yes
8221436,86.53,190.17,product_24,Night,Saturday,January,2020,No
8225151,78.24,209.72,product_26,Night,Sunday,March,2020,No
8227435,35.79,165.62,product_10,Noon,Wednesday,April,2020,Yes
8228387,53.3,141.96,product_6,Night,Tuesday,March,2020,Yes
8231635,80.38,230.93,product_28,Morning,Sunday,July,2020,No
8231773,48.03,134.6,product_15,Night,Thursday,June,2020,Yes
8232055,62.14,134.14,product_4,Mid-Night,Tuesday,April,2020,Yes
8234556,89.18,193.63,product_16,Night,Monday,July,2020,No
8236159,76.79,204.02,product_19,Mid-Night,Friday,April,2020,No
8238959,35.33,210.87,product_20,Noon,Monday,January,2020,Yes
8240253,41.28,140.39,product_5,Mid-Night,Friday,January,2020,Yes
8241260,67.05,183.48,product_1,Morning,Saturday,March,2020,No
8242711,78.15,191.78,product_1,Evening,Monday,March,2020,No
8243056,39.19,169.4,product_29,Noon,Wednesday,February,2020,Yes
8245791,56.93,164.63,product_29,Noon,Friday,May,2020,Yes
8248420,72.55,221.53,product_4,Noon,Thursday,June,2020,No
8249645,72.92,222.72,product_7,Noon,Friday,May,2020,No
8250420,44.46,153.12,product_9,Mid-Night,Tuesday,February,2020,Yes
8252688,85.35,197.93,product_8,Morning,Tuesday,January,2020,No
8254342,39.19,173.05,product_16,Night,Saturday,January,2020,Yes
8254877,41.84,143.13,product_5,Noon,Thursday,April,2020,Yes
8255645,73.19,234.64,product_17,Evening,Thursday,January,2020,No
8255662,89.15,234.81,product_22,Evening,Sunday,April,2020,No
8257369,67.94,111.63,product_22,Evening,Friday,May,2020,Yes
8258157,86.53,218.8,product_12,Mid-Night,Thursday,January,2020,No
8258671,71.76,244.23,product_12,Noon,Friday,March,2020,No
8259328,54.37,158.22,product_23,Night,Sunday,July,2020,Yes
8259885,76.65,195.31,product_9,Night,Sunday,April,2020,No
8262524,76.2,203.87,product_11,Mid-Night,Tuesday,June,2020,No
8263374,65.8,267.01,product_25,Morning,Saturday,February,2020,No
8263928,74.49,258.06,product_30,Noon,Monday,March,2020,No
8265140,39.47,106.96,product_10,Night,Thursday,May,2020,Yes
8265835,57.51,115.37,product_22,Early-Morning,Thursday,March,2020,Yes
8267404,45.05,119.27,product_21,Noon,Monday,June,2020,Yes
8267738,37.01,161.79,product_16,Mid-Night,Friday,June,2020,Yes
8269360,59.05,177.46,product_20,Early-Morning,Wednesday,July,2020,Yes
8269487,43.57,136.21,product_11,Morning,Wednesday,March,2020,Yes
8269739,59.21,120.46,product_10,Morning,Saturday,May,2020,Yes
8270151,74.61,228.7,product_4,Morning,Thursday,May,2020,No
8271902,76.87,224.01,product_4,Mid-Night,Sunday,January,2020,No
8274605,70.41,183.43,product_29,Evening,Saturday,May,2020,No
8275319,80.99,223.16,product_17,Mid-Night,Thursday,July,2020,No
8279414,78.83,165.43,product_6,Noon,Monday,May,2020,No
8280642,44.13,132.63,product_7,Mid-Night,Wednesday,April,2020,Yes
8287289,38.65,132.55,product_30,Mid-Night,Thursday,May,2020,Yes
8287390,84.33,240.95,product_2,Mid-Night,Wednesday,March,2020,No
8287856,84.81,158.42,product_16,Night,Friday,July,2020,No
8288838,58.22,178.85,product_17,Night,Tuesday,February,2020,Yes
8289732,44.46,158.35,product_25,Night,Tuesday,January,2020,Yes
8291096,72.03,195.93,product_7,Mid-Night,Sunday,June,2020,No
8291957,66.01,190.41,product_3,Noon,Tuesday,June,2020,Yes
8292314,53.22,131.29,product_1,Mid-Night,Monday,May,2020,Yes
8292680,59.12,162.43,product_27,Noon,Thursday,April,2020,Yes
8295017,81.25,221.98,product_14,Noon,Thursday,February,2020,No
8295380,75.81,229.19,product_26,Evening,Sunday,March,2020,No
8296374,67.69,216.57,product_27,Noon,Sunday,April,2020,No
8297229,43.01,119.93,product_13,Early-Morning,Monday,March,2020,Yes
8304514,59.7,123.28,product_14,Noon,Thursday,May,2020,Yes
8304737,86.41,207.48,product_6,Night,Tuesday,March,2020,No
8304971,91.1,240.63,product_2,Noon,Wednesday,March,2020,No
8308342,62.14,123.62,product_24,Night,Saturday,January,2020,Yes
8310488,48.73,194.44,product_17,Evening,Tuesday,May,2020,Yes
8311548,76.28,149.25,product_25,Night,Saturday,March,2020,No
8312084,49.19,117.3,product_10,Evening,Saturday,April,2020,Yes
8312972,57.64,157.04,product_17,Night,Monday,February,2020,Yes
8313729,84.79,235.28,product_29,Night,Sunday,January,2020,No
8313845,40.01,167.22,product_26,Evening,Friday,March,2020,Yes
8314192,74.54,167.67,product_12,Night,Monday,June,2020,No
8314892,86.41,190.08,product_29,Early-Morning,Wednesday,January,2020,No
8316308,67.47,166.31,product_26,Early-Morning,Wednesday,May,2020,No
8316848,73.89,156.48,product_24,Mid-Night,Tuesday,March,2020,No
8318281,73.71,168.15,product_16,Mid-Night,Friday,January,2020,No
8321108,79.67,226.79,product_6,Mid-Night,Wednesday,July,2020,No
8322936,73.89,229.99,product_27,Evening,Sunday,June,2020,No
8322964,65.4,256.39,product_4,Evening,Saturday,March,2020,No
8323563,65.19,145.48,product_5,Night,Tuesday,June,2020,Yes
8325350,75.64,267.01,product_6,Night,Monday,February,2020,Yes
8326438,71.83,176.7,product_12,Night,Friday,January,2020,Yes
8328054,43.49,127.83,product_20,Morning,Tuesday,January,2020,Yes
8328317,53.63,117.66,product_3,Noon,Monday,March,2020,Yes
8329051,78.79,254.59,product_24,Evening,Friday,January,2020,No
8331254,89.21,210.53,product_18,Noon,Tuesday,July,2020,No
8333247,56.56,218.22,product_16,Night,Tuesday,March,2020,No
8333851,78.29,202.25,product_18,Morning,Sunday,May,2020,No
8334644,76.06,210.26,product_22,Mid-Night,Tuesday,July,2020,No
8335863,76.76,177.78,product_6,Mid-Night,Saturday,January,2020,No
8337559,74.58,216.57,product_18,Evening,Sunday,April,2020,No
8337576,37.75,120.85,product_19,Early-Morning,Wednesday,January,2020,Yes
8337619,59.99,206.79,product_19,Noon,Thursday,June,2020,No
8338722,79.52,214.23,product_24,Night,Wednesday,April,2020,No
8338750,50.18,128.95,product_12,Evening,Sunday,June,2020,Yes
8341548,57.11,164.02,product_13,Morning,Wednesday,February,2020,No
8346303,57.05,137.28,product_21,Evening,Monday,May,2020,Yes
8346942,80.64,213.7,product_4,Night,Friday,May,2020,No
8347259,89.18,224.01,product_2,Night,Tuesday,April,2020,Yes
8348239,73.15,170.13,product_24,Mid-Night,Monday,July,2020,No
8348792,72.76,239.94,product_10,Evening,Wednesday,July,2020,No
8349646,48.26,131.98,product_12,Evening,Saturday,April,2020,Yes
8351770,60.75,214.08,product_16,Noon,Sunday,July,2020,No
8353831,68.68,212.3,product_25,Mid-Night,Thursday,March,2020,No
8356430,83.4,218.49,product_25,Evening,Monday,May,2020,No
8356917,81.67,179.58,product_17,Morning,Wednesday,June,2020,No
8357326,84.53,201.15,product_15,Noon,Thursday,May,2020,Yes
8358079,71.76,224.82,product_9,Mid-Night,Monday,February,2020,No
8358594,80.71,228.94,product_8,Noon,Thursday,June,2020,No
8359701,44.15,156.97,product_14,Night,Sunday,March,2020,Yes
8359706,76.44,224.2,product_12,Early-Morning,Tuesday,January,2020,No
8359723,50.52,136.18,product_10,Mid-Night,Monday,July,2020,Yes
8360683,69.97,213.75,product_12,Noon,Sunday,June,2020,No
8364686,79.89,249.81,product_18,Morning,Friday,July,2020,No
8366603,50.48,162.43,product_17,Evening,Monday,May,2020,Yes
8366897,64.79,116.07,product_27,Evening,Wednesday,February,2020,Yes
8368814,83.91,188.27,product_16,Mid-Night,Friday,April,2020,No
8372385,47,222.11,product_12,Noon,Saturday,January,2020,Yes
8372446,76.65,234.75,product_10,Evening,Sunday,June,2020,No
8373227,79.89,241.38,product_27,Morning,Monday,May,2020,No
8374789,62.33,120.12,product_15,Early-Morning,Wednesday,April,2020,Yes
8378245,70.44,249.54,product_13,Mid-Night,Tuesday,February,2020,No
8378757,81.45,205.84,product_5,Night,Monday,May,2020,No
8378815,72.23,254.94,product_10,Morning,Saturday,July,2020,No
8379776,73.93,190.75,product_22,Night,Friday,July,2020,No
8380134,82.4,194.95,product_25,Evening,Tuesday,March,2020,No
8380314,71.86,117.3,product_8,Mid-Night,Sunday,June,2020,Yes
8380478,86.69,236.5,product_11,Mid-Night,Wednesday,July,2020,No
8380522,73.57,212.38,product_15,Morning,Sunday,March,2020,No
8380966,50.87,127.83,product_14,Noon,Tuesday,March,2020,Yes
8381675,52.67,191.26,product_29,Early-Morning,Thursday,May,2020,Yes
8382879,49.84,160.33,product_4,Early-Morning,Friday,July,2020,Yes
8384945,86.58,251,product_12,Early-Morning,Sunday,January,2020,No
